,pct,chemical,chemical_code,total_items,total_tabs_caps,ltc_stablish
1351,01W,Atorvastatin,0212000B0,231432.0,7435945.0,1.0
1352,99H,Atorvastatin,0212000B0,175973.0,7434077.0,1.0
1353,07H,Atorvastatin,0212000B0,246936.0,7352932.0,1.0
1354,06A,Atorvastatin,0212000B0,228068.0,7307875.0,1.0
1355,05T,Atorvastatin,0212000B0,235443.0,7293918.0,1.0
1356,08V,Atorvastatin,0212000B0,319188.0,7290401.0,1.0
1357,01G,Atorvastatin,0212000B0,270239.0,7220410.0,1.0
1358,01D,Atorvastatin,0212000B0,193038.0,7148012.0,1.0
1359,08G,Atorvastatin,0212000B0,205749.0,6944820.0,1.0
1360,99E,Atorvastatin,0212000B0,179422.0,6897107.0,1.0
1361,02F,Atorvastatin,0212000B0,192369.0,6869037.0,1.0
1362,04D,Atorvastatin,0212000B0,260338.0,6717957.0,1.0
1363,05G,Atorvastatin,0212000B0,205681.0,6664751.0,1.0
1364,07K,Atorvastatin,0212000B0,243054.0,6642130.0,1.0
1365,07T,Atorvastatin,0212000B0,163363.0,6572777.0,1.0
1366,08E,Atorvastatin,0212000B0,184925.0,6565717.0,1.0
1367,12D,Atorvastatin,0212000B0,220496.0,6562900.0,1.0
1368,02T,Atorvastatin,0212000B0,212110.0,6558376.0,1.0
1369,07V,Atorvastatin,0212000B0,186790.0,6518977.0,1.0
1370,99C,Atorvastatin,0212000B0,241296.0,6518698.0,1.0
1371,08W,Atorvastatin,0212000B0,164123.0,6486589.0,1.0
1372,08K,Atorvastatin,0212000B0,237209.0,6430097.0,1.0
1373,05R,Atorvastatin,0212000B0,205714.0,6305909.0,1.0
1374,10A,Atorvastatin,0212000B0,149304.0,6161539.0,1.0
1375,02A,Atorvastatin,0212000B0,209707.0,6114151.0,1.0
1376,09P,Atorvastatin,0212000B0,182399.0,6050966.0,1.0
1377,00V,Atorvastatin,0212000B0,168881.0,5953630.0,1.0
1378,01X,Atorvastatin,0212000B0,181595.0,5906378.0,1.0
1379,06M,Atorvastatin,0212000B0,157296.0,5905352.0,1.0
1380,09F,Atorvastatin,0212000B0,158320.0,5899881.0,1.0
1381,06Y,Atorvastatin,0212000B0,209878.0,5899162.0,1.0
1382,08Q,Atorvastatin,0212000B0,204121.0,5852512.0,1.0
1383,09X,Atorvastatin,0212000B0,122827.0,5819465.0,1.0
1384,09J,Atorvastatin,0212000B0,168590.0,5792961.0,1.0
1385,07J,Atorvastatin,0212000B0,205896.0,5777766.0,1.0
1386,05Q,Atorvastatin,0212000B0,167374.0,5747440.0,1.0
1387,07N,Atorvastatin,0212000B0,152538.0,5710668.0,1.0
1388,08D,Atorvastatin,0212000B0,194402.0,5677668.0,1.0
1389,03K,Atorvastatin,0212000B0,210322.0,5638401.0,1.0
1390,03A,Atorvastatin,0212000B0,172801.0,5636878.0,1.0
1391,01C,Atorvastatin,0212000B0,180201.0,5618995.0,1.0
1392,99M,Atorvastatin,0212000B0,137168.0,5615215.0,1.0
1393,10X,Atorvastatin,0212000B0,132134.0,5613808.0,1.0
1394,04F,Atorvastatin,0212000B0,126404.0,5570164.0,1.0
1395,10V,Atorvastatin,0212000B0,134941.0,5533489.0,1.0
1396,08A,Atorvastatin,0212000B0,148331.0,5526220.0,1.0
1397,08X,Atorvastatin,0212000B0,212082.0,5465446.0,1.0
1398,02M,Atorvastatin,0212000B0,194820.0,5437302.0,1.0
1399,08Y,Atorvastatin,0212000B0,142125.0,5413519.0,1.0
1400,99F,Atorvastatin,0212000B0,129556.0,5382409.0,1.0
1401,09D,Atorvastatin,0212000B0,153510.0,5330187.0,1.0
1402,05H,Atorvastatin,0212000B0,189700.0,5294094.0,1.0
1403,00R,Atorvastatin,0212000B0,186451.0,5288741.0,1.0
1404,09E,Atorvastatin,0212000B0,133661.0,5252987.0,1.0
1405,08L,Atorvastatin,0212000B0,112174.0,5237552.0,1.0
1406,03J,Atorvastatin,0212000B0,167191.0,5138945.0,1.0
1407,00N,Atorvastatin,0212000B0,181007.0,5136249.0,1.0
1408,04E,Atorvastatin,0212000B0,183717.0,4996663.0,1.0
1409,11E,Atorvastatin,0212000B0,164206.0,4978208.0,1.0
1410,02N,Atorvastatin,0212000B0,145383.0,4935435.0,1.0
1411,00X,Atorvastatin,0212000B0,139409.0,4911318.0,1.0
1412,01R,Atorvastatin,0212000B0,136591.0,4866105.0,1.0
1413,99D,Atorvastatin,0212000B0,205539.0,4857057.0,1.0
1414,02E,Atorvastatin,0212000B0,132979.0,4851164.0,1.0
1415,05X,Atorvastatin,0212000B0,116690.0,4815474.0,1.0
1416,06V,Atorvastatin,0212000B0,180232.0,4771849.0,1.0
1417,10K,Atorvastatin,0212000B0,105810.0,4764927.0,1.0
1418,01J,Atorvastatin,0212000B0,161731.0,4752180.0,1.0
1419,01E,Atorvastatin,0212000B0,156173.0,4745741.0,1.0
1420,07L,Atorvastatin,0212000B0,166224.0,4714895.0,1.0
1421,99G,Atorvastatin,0212000B0,112293.0,4713070.0,1.0
1422,03H,Atorvastatin,0212000B0,165036.0,4706238.0,1.0
1423,04Q,Atorvastatin,0212000B0,180635.0,4624685.0,1.0
1424,10L,Atorvastatin,0212000B0,136209.0,4604579.0,1.0
1425,07R,Atorvastatin,0212000B0,98636.0,4559585.0,1.0
1426,06W,Atorvastatin,0212000B0,124572.0,4496241.0,1.0
1427,07G,Atorvastatin,0212000B0,152508.0,4444516.0,1.0
1428,03D,Atorvastatin,0212000B0,154374.0,4420898.0,1.0
1429,10R,Atorvastatin,0212000B0,112961.0,4361724.0,1.0
1430,08T,Atorvastatin,0212000B0,144406.0,4341953.0,1.0
1431,09N,Atorvastatin,0212000B0,109733.0,4341367.0,1.0
1432,08C,Atorvastatin,0212000B0,153546.0,4340535.0,1.0
1433,06P,Atorvastatin,0212000B0,103222.0,4323869.0,1.0
1434,01T,Atorvastatin,0212000B0,142181.0,4215776.0,1.0
1435,99K,Atorvastatin,0212000B0,120212.0,4173376.0,1.0
1436,02W,Atorvastatin,0212000B0,150364.0,4169393.0,1.0
1437,05J,Atorvastatin,0212000B0,91854.0,4140707.0,1.0
1438,05V,Atorvastatin,0212000B0,123791.0,4113349.0,1.0
1439,10J,Atorvastatin,0212000B0,116966.0,4099056.0,1.0
1440,04L,Atorvastatin,0212000B0,112149.0,4063321.0,1.0
1441,00Q,Atorvastatin,0212000B0,126424.0,4046591.0,1.0
1442,09L,Atorvastatin,0212000B0,92858.0,4044051.0,1.0
1443,05F,Atorvastatin,0212000B0,121012.0,4041687.0,1.0
1444,08H,Atorvastatin,0212000B0,91411.0,4030253.0,1.0
1445,09A,Atorvastatin,0212000B0,115793.0,4025660.0,1.0
1446,10E,Atorvastatin,0212000B0,116108.0,4013806.0,1.0
1447,08R,Atorvastatin,0212000B0,123114.0,3990730.0,1.0
1448,03E,Atorvastatin,0212000B0,126943.0,3988706.0,1.0
1449,04Y,Atorvastatin,0212000B0,105160.0,3885634.0,1.0
1450,08P,Atorvastatin,0212000B0,124749.0,3716980.0,1.0
1451,01V,Atorvastatin,0212000B0,122857.0,3708217.0,1.0
1452,04H,Atorvastatin,0212000B0,121336.0,3706804.0,1.0
1453,08J,Atorvastatin,0212000B0,112606.0,3704510.0,1.0
1454,01F,Atorvastatin,0212000B0,106805.0,3606173.0,1.0
1455,05D,Atorvastatin,0212000B0,114029.0,3560702.0,1.0
1456,02Q,Atorvastatin,0212000B0,122907.0,3538693.0,1.0
1457,10D,Atorvastatin,0212000B0,89908.0,3489387.0,1.0
1458,00C,Atorvastatin,0212000B0,113034.0,3335710.0,1.0
1459,04N,Atorvastatin,0212000B0,105368.0,3333456.0,1.0
1460,03M,Atorvastatin,0212000B0,119190.0,3330891.0,1.0
1461,09C,Atorvastatin,0212000B0,97633.0,3278410.0,1.0
1462,02G,Atorvastatin,0212000B0,94212.0,3192839.0,1.0
1463,02D,Atorvastatin,0212000B0,110735.0,3019554.0,1.0
1464,04M,Atorvastatin,0212000B0,73067.0,2971520.0,1.0
1465,09H,Atorvastatin,0212000B0,79626.0,2852584.0,1.0
1466,06D,Atorvastatin,0212000B0,64775.0,2743073.0,1.0
1467,10C,Atorvastatin,0212000B0,58129.0,2202489.0,1.0
1468,03V,Atorvastatin,0212000B0,66562.0,1869831.0,1.0
1469,RRF,Atorvastatin,0212000B0,243.0,6950.0,1.0
1470,112,Atorvastatin,0212000B0,371.0,6114.0,1.0
1471,RY4,Atorvastatin,0212000B0,292.0,5366.0,1.0
1472,RY2,Atorvastatin,0212000B0,205.0,2786.0,1.0
1473,NV6,Atorvastatin,0212000B0,94.0,1799.0,1.0
1474,NNF,Atorvastatin,0212000B0,72.0,1739.0,1.0
1475,RFR,Atorvastatin,0212000B0,58.0,1624.0,1.0
1476,NBF,Atorvastatin,0212000B0,53.0,1445.0,1.0
1477,R0B,Atorvastatin,0212000B0,81.0,1428.0,1.0
1478,DR3,Atorvastatin,0212000B0,27.0,1288.0,1.0
1479,NQ7,Atorvastatin,0212000B0,57.0,1255.0,1.0
1480,NTP,Atorvastatin,0212000B0,145.0,1180.0,1.0
1481,NDL,Atorvastatin,0212000B0,36.0,1159.0,1.0
1482,NTV,Atorvastatin,0212000B0,55.0,1134.0,1.0
1483,RYY,Atorvastatin,0212000B0,39.0,1076.0,1.0
1484,RXC,Atorvastatin,0212000B0,38.0,1064.0,1.0
1485,NKB,Atorvastatin,0212000B0,71.0,951.0,1.0
1486,RYG,Atorvastatin,0212000B0,32.0,941.0,1.0
1487,RTQ,Atorvastatin,0212000B0,73.0,864.0,1.0
1488,RY5,Atorvastatin,0212000B0,40.0,836.0,1.0
1489,RJ8,Atorvastatin,0212000B0,30.0,763.0,1.0
1490,RTD,Atorvastatin,0212000B0,26.0,730.0,1.0
1491,RNU,Atorvastatin,0212000B0,31.0,654.0,1.0
1492,RVW,Atorvastatin,0212000B0,21.0,616.0,1.0
1493,RYW,Atorvastatin,0212000B0,12.0,613.0,1.0
1494,RGQ,Atorvastatin,0212000B0,20.0,562.0,1.0
1495,RTV,Atorvastatin,0212000B0,14.0,555.0,1.0
1496,NVE,Atorvastatin,0212000B0,71.0,547.0,1.0
1497,RJ1,Atorvastatin,0212000B0,44.0,544.0,1.0
1498,RY8,Atorvastatin,0212000B0,17.0,502.0,1.0
1499,R1A,Atorvastatin,0212000B0,25.0,480.0,1.0
1500,RWX,Atorvastatin,0212000B0,42.0,452.0,1.0
1501,212,Atorvastatin,0212000B0,10.0,420.0,1.0
1502,RQX,Atorvastatin,0212000B0,13.0,392.0,1.0
1503,AC0,Atorvastatin,0212000B0,29.0,391.0,1.0
1504,RPG,Atorvastatin,0212000B0,15.0,378.0,1.0
1505,NR5,Atorvastatin,0212000B0,17.0,367.0,1.0
1506,RHA,Atorvastatin,0212000B0,27.0,363.0,1.0
1507,RTR,Atorvastatin,0212000B0,12.0,343.0,1.0
1508,RJ7,Atorvastatin,0212000B0,10.0,342.0,1.0
1509,RY7,Atorvastatin,0212000B0,26.0,332.0,1.0
1510,AD9,Atorvastatin,0212000B0,22.0,332.0,1.0
1511,NLO,Atorvastatin,0212000B0,25.0,330.0,1.0
1512,NW0,Atorvastatin,0212000B0,46.0,325.0,1.0
1513,720,Atorvastatin,0212000B0,7.0,315.0,1.0
1514,AE8,Atorvastatin,0212000B0,22.0,308.0,1.0
1515,RXA,Atorvastatin,0212000B0,16.0,288.0,1.0
1516,215,Atorvastatin,0212000B0,6.0,280.0,1.0
1517,RXG,Atorvastatin,0212000B0,10.0,280.0,1.0
1518,RL4,Atorvastatin,0212000B0,11.0,266.0,1.0
1519,14A,Atorvastatin,0212000B0,19.0,266.0,1.0
1520,NI3,Atorvastatin,0212000B0,7.0,224.0,1.0
1521,R1F,Atorvastatin,0212000B0,8.0,212.0,1.0
1522,RY6,Atorvastatin,0212000B0,9.0,206.0,1.0
1523,AXG,Atorvastatin,0212000B0,9.0,196.0,1.0
1524,NDA,Atorvastatin,0212000B0,11.0,180.0,1.0
1525,RX6,Atorvastatin,0212000B0,41.0,179.0,1.0
1526,RRU,Atorvastatin,0212000B0,22.0,177.0,1.0
1527,NL8,Atorvastatin,0212000B0,6.0,168.0,1.0
1528,NV1,Atorvastatin,0212000B0,6.0,168.0,1.0
1529,RCD,Atorvastatin,0212000B0,10.0,168.0,1.0
1530,RYF,Atorvastatin,0212000B0,11.0,161.0,1.0
1531,NR3,Atorvastatin,0212000B0,6.0,154.0,1.0
1532,RDR,Atorvastatin,0212000B0,5.0,140.0,1.0
1533,RRE,Atorvastatin,0212000B0,4.0,140.0,1.0
1534,AXT,Atorvastatin,0212000B0,5.0,140.0,1.0
1535,RM1,Atorvastatin,0212000B0,4.0,116.0,1.0
1536,NLX,Atorvastatin,0212000B0,3.0,114.0,1.0
1537,NMS,Atorvastatin,0212000B0,3.0,112.0,1.0
1538,NWX,Atorvastatin,0212000B0,2.0,112.0,1.0
1539,NMG,Atorvastatin,0212000B0,1.0,112.0,1.0
1540,R1L,Atorvastatin,0212000B0,2.0,98.0,1.0
1541,RH8,Atorvastatin,0212000B0,4.0,91.0,1.0
1542,NQH,Atorvastatin,0212000B0,2.0,84.0,1.0
1543,NCN,Atorvastatin,0212000B0,2.0,84.0,1.0
1544,14H,Atorvastatin,0212000B0,4.0,70.0,1.0
1545,RQ3,Atorvastatin,0212000B0,1.0,60.0,1.0
1546,NLG,Atorvastatin,0212000B0,1.0,60.0,1.0
1547,RTX,Atorvastatin,0212000B0,2.0,58.0,1.0
1548,111,Atorvastatin,0212000B0,1.0,56.0,1.0
1549,NYG,Atorvastatin,0212000B0,1.0,56.0,1.0
1550,RXH,Atorvastatin,0212000B0,2.0,56.0,1.0
1551,AT0,Atorvastatin,0212000B0,1.0,56.0,1.0
1552,DAY,Atorvastatin,0212000B0,2.0,56.0,1.0
1553,RCB,Atorvastatin,0212000B0,2.0,56.0,1.0
1554,AC2,Atorvastatin,0212000B0,1.0,56.0,1.0
1555,NWE,Atorvastatin,0212000B0,1.0,56.0,1.0
1556,14F,Atorvastatin,0212000B0,7.0,49.0,1.0
1557,RTK,Atorvastatin,0212000B0,3.0,45.0,1.0
1558,14K,Atorvastatin,0212000B0,3.0,42.0,1.0
1559,DL0,Atorvastatin,0212000B0,4.0,42.0,1.0
1560,RLY,Atorvastatin,0212000B0,2.0,42.0,1.0
1561,13V,Atorvastatin,0212000B0,3.0,42.0,1.0
1562,RXK,Atorvastatin,0212000B0,2.0,32.0,1.0
1563,RKL,Atorvastatin,0212000B0,1.0,30.0,1.0
1564,NDJ,Atorvastatin,0212000B0,1.0,28.0,1.0
1565,NVC,Atorvastatin,0212000B0,1.0,28.0,1.0
1566,RV3,Atorvastatin,0212000B0,1.0,28.0,1.0
1567,DXV,Atorvastatin,0212000B0,1.0,28.0,1.0
1568,RCU,Atorvastatin,0212000B0,1.0,28.0,1.0
1569,14E,Atorvastatin,0212000B0,1.0,28.0,1.0
1570,NQA,Atorvastatin,0212000B0,1.0,28.0,1.0
1571,RJ2,Atorvastatin,0212000B0,1.0,28.0,1.0
1572,NKI,Atorvastatin,0212000B0,1.0,28.0,1.0
1573,RNA,Atorvastatin,0212000B0,1.0,28.0,1.0
1574,RY3,Atorvastatin,0212000B0,1.0,28.0,1.0
1575,14G,Atorvastatin,0212000B0,1.0,28.0,1.0
1576,ACH,Atorvastatin,0212000B0,1.0,28.0,1.0
1577,RJC,Atorvastatin,0212000B0,1.0,28.0,1.0
1578,RW5,Atorvastatin,0212000B0,1.0,28.0,1.0
1579,RN3,Atorvastatin,0212000B0,1.0,28.0,1.0
1580,ARF,Atorvastatin,0212000B0,2.0,21.0,1.0
1581,NQV,Atorvastatin,0212000B0,2.0,14.0,1.0
1582,RMC,Atorvastatin,0212000B0,1.0,7.0,1.0
1583,DMH,Atorvastatin,0212000B0,1.0,7.0,1.0
1584,RNN,Atorvastatin,0212000B0,2.0,7.0,1.0
1585,15N,Levothyroxine Sodium,0602010V0,820250.0,30541468.0,1.0
1586,15E,Levothyroxine Sodium,0602010V0,479433.0,22148795.0,1.0
1587,15M,Levothyroxine Sodium,0602010V0,538301.0,21490722.0,1.0
1588,15C,Levothyroxine Sodium,0602010V0,545591.0,20903906.0,1.0
1589,06H,Levothyroxine Sodium,0602010V0,635151.0,19874526.0,1.0
1590,11J,Levothyroxine Sodium,0602010V0,417067.0,16845259.0,1.0
1591,15F,Levothyroxine Sodium,0602010V0,401899.0,15015522.0,1.0
1592,11M,Levothyroxine Sodium,0602010V0,433479.0,14805967.0,1.0
1593,11N,Levothyroxine Sodium,0602010V0,450399.0,14608659.0,1.0
1594,04G,Levothyroxine Sodium,0602010V0,475436.0,13649549.0,1.0
1595,11X,Levothyroxine Sodium,0602010V0,344132.0,13587295.0,1.0
1596,10Q,Levothyroxine Sodium,0602010V0,358332.0,13152749.0,1.0
1597,99J,Levothyroxine Sodium,0602010V0,400497.0,12760704.0,1.0
1598,06N,Levothyroxine Sodium,0602010V0,311707.0,12690946.0,1.0
1599,03N,Levothyroxine Sodium,0602010V0,422764.0,12578327.0,1.0
1600,11A,Levothyroxine Sodium,0602010V0,264585.0,11672481.0,1.0
1601,09G,Levothyroxine Sodium,0602010V0,289348.0,11602580.0,1.0
1602,15A,Levothyroxine Sodium,0602010V0,295491.0,11438565.0,1.0
1603,13T,Levothyroxine Sodium,0602010V0,368089.0,11264724.0,1.0
1604,99N,Levothyroxine Sodium,0602010V0,299187.0,11208767.0,1.0
1605,06T,Levothyroxine Sodium,0602010V0,375457.0,10928215.0,1.0
1606,06K,Levothyroxine Sodium,0602010V0,362527.0,10868401.0,1.0
1607,06F,Levothyroxine Sodium,0602010V0,293810.0,10589813.0,1.0
1608,06L,Levothyroxine Sodium,0602010V0,303540.0,10335390.0,1.0
1609,14Y,Levothyroxine Sodium,0602010V0,251198.0,9984395.0,1.0
1610,15D,Levothyroxine Sodium,0602010V0,211264.0,9528681.0,1.0
1611,05L,Levothyroxine Sodium,0602010V0,223585.0,9255214.0,1.0
1612,05A,Levothyroxine Sodium,0602010V0,265314.0,8938902.0,1.0
1613,06Q,Levothyroxine Sodium,0602010V0,283984.0,8922802.0,1.0
1614,01H,Levothyroxine Sodium,0602010V0,265131.0,8784051.0,1.0
1615,00L,Levothyroxine Sodium,0602010V0,274461.0,8714630.0,1.0
1616,99A,Levothyroxine Sodium,0602010V0,248115.0,8629157.0,1.0
1617,02Y,Levothyroxine Sodium,0602010V0,270043.0,8449200.0,1.0
1618,09Y,Levothyroxine Sodium,0602010V0,160646.0,8289200.0,1.0
1619,03Q,Levothyroxine Sodium,0602010V0,249444.0,8225567.0,1.0
1620,01K,Levothyroxine Sodium,0602010V0,226294.0,8103282.0,1.0
1621,14L,Levothyroxine Sodium,0602010V0,228898.0,8038407.0,1.0
1622,07V,Levothyroxine Sodium,0602010V0,196131.0,8034860.0,1.0
1623,00M,Levothyroxine Sodium,0602010V0,250663.0,8002323.0,1.0
1624,07M,Levothyroxine Sodium,0602010V0,184562.0,8001181.0,1.0
1625,04V,Levothyroxine Sodium,0602010V0,236583.0,7896158.0,1.0
1626,12F,Levothyroxine Sodium,0602010V0,204532.0,7889991.0,1.0
1627,00P,Levothyroxine Sodium,0602010V0,294457.0,7818255.0,1.0
1628,05C,Levothyroxine Sodium,0602010V0,162925.0,7787856.0,1.0
1629,05T,Levothyroxine Sodium,0602010V0,230925.0,7718705.0,1.0
1630,02H,Levothyroxine Sodium,0602010V0,180793.0,7679564.0,1.0
1631,03R,Levothyroxine Sodium,0602010V0,208971.0,7663466.0,1.0
1632,07W,Levothyroxine Sodium,0602010V0,187461.0,7213874.0,1.0
1633,05N,Levothyroxine Sodium,0602010V0,191473.0,7121181.0,1.0
1634,00D,Levothyroxine Sodium,0602010V0,255358.0,7109819.0,1.0
1635,99E,Levothyroxine Sodium,0602010V0,161922.0,7025428.0,1.0
1636,06M,Levothyroxine Sodium,0602010V0,169229.0,7002110.0,1.0
1637,03W,Levothyroxine Sodium,0602010V0,195719.0,6944569.0,1.0
1638,01A,Levothyroxine Sodium,0602010V0,194417.0,6881948.0,1.0
1639,07Q,Levothyroxine Sodium,0602010V0,127985.0,6807996.0,1.0
1640,00K,Levothyroxine Sodium,0602010V0,181012.0,6786407.0,1.0
1641,07K,Levothyroxine Sodium,0602010V0,232309.0,6637302.0,1.0
1642,04C,Levothyroxine Sodium,0602010V0,191582.0,6625179.0,1.0
1643,01W,Levothyroxine Sodium,0602010V0,179449.0,6600458.0,1.0
1644,09X,Levothyroxine Sodium,0602010V0,126022.0,6575415.0,1.0
1645,09W,Levothyroxine Sodium,0602010V0,170639.0,6565021.0,1.0
1646,03F,Levothyroxine Sodium,0602010V0,214125.0,6473935.0,1.0
1647,05R,Levothyroxine Sodium,0602010V0,190057.0,6433229.0,1.0
1648,05Y,Levothyroxine Sodium,0602010V0,137157.0,6350904.0,1.0
1649,08E,Levothyroxine Sodium,0602010V0,157217.0,6334972.0,1.0
1650,09D,Levothyroxine Sodium,0602010V0,158308.0,6324691.0,1.0
1651,03A,Levothyroxine Sodium,0602010V0,161110.0,6317528.0,1.0
1652,03T,Levothyroxine Sodium,0602010V0,223090.0,6308761.0,1.0
1653,00T,Levothyroxine Sodium,0602010V0,157505.0,6190407.0,1.0
1654,02X,Levothyroxine Sodium,0602010V0,190372.0,6178749.0,1.0
1655,07H,Levothyroxine Sodium,0602010V0,190159.0,6128338.0,1.0
1656,09F,Levothyroxine Sodium,0602010V0,142371.0,6102692.0,1.0
1657,99H,Levothyroxine Sodium,0602010V0,131104.0,6057587.0,1.0
1658,02T,Levothyroxine Sodium,0602010V0,170876.0,5979190.0,1.0
1659,08F,Levothyroxine Sodium,0602010V0,144901.0,5935480.0,1.0
1660,02R,Levothyroxine Sodium,0602010V0,167219.0,5887980.0,1.0
1661,01Y,Levothyroxine Sodium,0602010V0,151071.0,5697817.0,1.0
1662,07P,Levothyroxine Sodium,0602010V0,136668.0,5678478.0,1.0
1663,00J,Levothyroxine Sodium,0602010V0,176263.0,5664220.0,1.0
1664,09P,Levothyroxine Sodium,0602010V0,154360.0,5636744.0,1.0
1665,06Y,Levothyroxine Sodium,0602010V0,187110.0,5604684.0,1.0
1666,08N,Levothyroxine Sodium,0602010V0,127696.0,5590237.0,1.0
1667,09J,Levothyroxine Sodium,0602010V0,142730.0,5524832.0,1.0
1668,99C,Levothyroxine Sodium,0602010V0,167612.0,5413309.0,1.0
1669,08X,Levothyroxine Sodium,0602010V0,149620.0,5384045.0,1.0
1670,05W,Levothyroxine Sodium,0602010V0,144981.0,5379939.0,1.0
1671,02P,Levothyroxine Sodium,0602010V0,195654.0,5357023.0,1.0
1672,04K,Levothyroxine Sodium,0602010V0,130639.0,5348945.0,1.0
1673,07N,Levothyroxine Sodium,0602010V0,125423.0,5315756.0,1.0
1674,02F,Levothyroxine Sodium,0602010V0,137769.0,5301332.0,1.0
1675,08G,Levothyroxine Sodium,0602010V0,140938.0,5282277.0,1.0
1676,10J,Levothyroxine Sodium,0602010V0,127001.0,5252960.0,1.0
1677,06A,Levothyroxine Sodium,0602010V0,139178.0,5145129.0,1.0
1678,09L,Levothyroxine Sodium,0602010V0,107527.0,5088007.0,1.0
1679,07Y,Levothyroxine Sodium,0602010V0,131382.0,5077216.0,1.0
1680,05H,Levothyroxine Sodium,0602010V0,172043.0,5047621.0,1.0
1681,07X,Levothyroxine Sodium,0602010V0,139194.0,5043795.0,1.0
1682,02A,Levothyroxine Sodium,0602010V0,142138.0,5031427.0,1.0
1683,07J,Levothyroxine Sodium,0602010V0,172970.0,5026028.0,1.0
1684,03L,Levothyroxine Sodium,0602010V0,158336.0,4968756.0,1.0
1685,10V,Levothyroxine Sodium,0602010V0,100791.0,4884763.0,1.0
1686,99K,Levothyroxine Sodium,0602010V0,126391.0,4861475.0,1.0
1687,06V,Levothyroxine Sodium,0602010V0,175486.0,4843647.0,1.0
1688,06W,Levothyroxine Sodium,0602010V0,115995.0,4831435.0,1.0
1689,99F,Levothyroxine Sodium,0602010V0,102441.0,4807717.0,1.0
1690,05Q,Levothyroxine Sodium,0602010V0,124495.0,4785478.0,1.0
1691,01G,Levothyroxine Sodium,0602010V0,150358.0,4776151.0,1.0
1692,04D,Levothyroxine Sodium,0602010V0,161994.0,4742985.0,1.0
1693,09N,Levothyroxine Sodium,0602010V0,108980.0,4727844.0,1.0
1694,05F,Levothyroxine Sodium,0602010V0,129793.0,4678797.0,1.0
1695,01C,Levothyroxine Sodium,0602010V0,135328.0,4608813.0,1.0
1696,10K,Levothyroxine Sodium,0602010V0,89851.0,4604047.0,1.0
1697,99M,Levothyroxine Sodium,0602010V0,100107.0,4597090.0,1.0
1698,08M,Levothyroxine Sodium,0602010V0,161241.0,4559416.0,1.0
1699,05G,Levothyroxine Sodium,0602010V0,123184.0,4537457.0,1.0
1700,08A,Levothyroxine Sodium,0602010V0,105101.0,4514705.0,1.0
1701,04F,Levothyroxine Sodium,0602010V0,89119.0,4473157.0,1.0
1702,00N,Levothyroxine Sodium,0602010V0,139053.0,4460071.0,1.0
1703,11E,Levothyroxine Sodium,0602010V0,131471.0,4371593.0,1.0
1704,99G,Levothyroxine Sodium,0602010V0,91658.0,4364599.0,1.0
1705,08K,Levothyroxine Sodium,0602010V0,117749.0,4360234.0,1.0
1706,99D,Levothyroxine Sodium,0602010V0,152475.0,4348688.0,1.0
1707,01X,Levothyroxine Sodium,0602010V0,120731.0,4339294.0,1.0
1708,02M,Levothyroxine Sodium,0602010V0,144256.0,4303944.0,1.0
1709,10X,Levothyroxine Sodium,0602010V0,85947.0,4272436.0,1.0
1710,00X,Levothyroxine Sodium,0602010V0,109161.0,4269809.0,1.0
1711,10A,Levothyroxine Sodium,0602010V0,93601.0,4266187.0,1.0
1712,09E,Levothyroxine Sodium,0602010V0,97049.0,4263312.0,1.0
1713,07R,Levothyroxine Sodium,0602010V0,83993.0,4254428.0,1.0
1714,04E,Levothyroxine Sodium,0602010V0,146075.0,4239528.0,1.0
1715,08L,Levothyroxine Sodium,0602010V0,78821.0,4203271.0,1.0
1716,05J,Levothyroxine Sodium,0602010V0,85787.0,4197243.0,1.0
1717,00Y,Levothyroxine Sodium,0602010V0,111587.0,4176844.0,1.0
1718,03E,Levothyroxine Sodium,0602010V0,119996.0,4134802.0,1.0
1719,08W,Levothyroxine Sodium,0602010V0,86218.0,4031656.0,1.0
1720,10L,Levothyroxine Sodium,0602010V0,105949.0,4008949.0,1.0
1721,08D,Levothyroxine Sodium,0602010V0,100677.0,3997258.0,1.0
1722,03K,Levothyroxine Sodium,0602010V0,139353.0,3976958.0,1.0
1723,01R,Levothyroxine Sodium,0602010V0,104938.0,3976033.0,1.0
1724,07G,Levothyroxine Sodium,0602010V0,124262.0,3962799.0,1.0
1725,03D,Levothyroxine Sodium,0602010V0,127263.0,3907379.0,1.0
1726,01E,Levothyroxine Sodium,0602010V0,114770.0,3891441.0,1.0
1727,03H,Levothyroxine Sodium,0602010V0,119877.0,3860364.0,1.0
1728,12D,Levothyroxine Sodium,0602010V0,114629.0,3843328.0,1.0
1729,01D,Levothyroxine Sodium,0602010V0,88814.0,3811897.0,1.0
1730,08V,Levothyroxine Sodium,0602010V0,128735.0,3766510.0,1.0
1731,01T,Levothyroxine Sodium,0602010V0,112419.0,3760812.0,1.0
1732,00V,Levothyroxine Sodium,0602010V0,96038.0,3707572.0,1.0
1733,08Q,Levothyroxine Sodium,0602010V0,96945.0,3647450.0,1.0
1734,10R,Levothyroxine Sodium,0602010V0,76748.0,3642420.0,1.0
1735,05X,Levothyroxine Sodium,0602010V0,77093.0,3619339.0,1.0
1736,03J,Levothyroxine Sodium,0602010V0,99142.0,3615807.0,1.0
1737,08P,Levothyroxine Sodium,0602010V0,100197.0,3597540.0,1.0
